"Integration Node (broker)","Ver","integration node UUID (broker UUID)","Integration server (ex.grp)","message flow","StartDate","StartTime","EndDate","EndTime","Tot.msgs","Tot.Elapse","max.elapse","min.elapse","total.cp","max.cp","min.cp","cp.wait","elapse.wait","total.msgsize","max.msgsize","min.msgsize","node.name","notde.type","msgs","tot.elapse","max.elapse","min.elapse","tot.cp","max.cp","min.cp"
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:43,2019-04-25,17:44,4240,91.258438,0.137872,0.008004,14.133766,0.012161,0.001844,0.485068,328.117453,61441216,100910,4412,"QA.CMDOLTPxx.PRD.REQ","MQOutputNode",4240,1.111831,0.000739,0.000165,0.768172,0.000692,0.000116
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:43,2019-04-25,17:44,4240,91.258438,0.137872,0.008004,14.133766,0.012161,0.001844,0.485068,328.117453,61441216,100910,4412,"ServiceStatusCheck","JavaComputeNode",4240,0.155193,0.001207,0.000018,0.130636,0.000607,0.000017
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:43,2019-04-25,17:44,4240,91.258438,0.137872,0.008004,14.133766,0.012161,0.001844,0.485068,328.117453,61441216,100910,4412,"Sleep_CMD_OLTP_REQ#01","JavaComputeNode",4240,0.095782,0.000936,0.000010,0.082651,0.000643,0.000008
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:43,2019-04-25,17:44,4178,79.881741,0.067548,0.008145,17.560831,0.014998,0.002477,1.072364,1851.039005,8075558,2073,1867,"BuildOutputMessage","ComputeNode",4178,3.311574,0.009706,0.000282,2.254374,0.003478,0.000235
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:43,2019-04-25,17:44,4178,79.881741,0.067548,0.008145,17.560831,0.014998,0.002477,1.072364,1851.039005,8075558,2073,1867,"InsertESBQTable","ComputeNode",4178,22.770581,0.053503,0.001638,2.401782,0.002977,0.000236
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:43,2019-04-25,17:44,4178,79.881741,0.067548,0.008145,17.560831,0.014998,0.002477,1.072364,1851.039005,8075558,2073,1867,"IsRedelivered","FilterNode",4178,0.056207,0.000173,0.000006,0.046243,0.000039,0.000005
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:43,2019-04-25,17:44,4178,79.881741,0.067548,0.008145,17.560831,0.014998,0.002477,1.072364,1851.039005,8075558,2073,1867,"MessageLogWrite","ComputeNode",4178,4.673279,0.041548,0.000170,1.200977,0.001728,0.000144
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:43,2019-04-25,17:44,4178,79.881741,0.067548,0.008145,17.560831,0.014998,0.002477,1.072364,1851.039005,8075558,2073,1867,"ParseInputMessage","ComputeNode",4178,20.391095,0.030280,0.001309,9.015950,0.008057,0.001261
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:43,2019-04-25,17:44,4178,79.881741,0.067548,0.008145,17.560831,0.014998,0.002477,1.072364,1851.039005,8075558,2073,1867,"PseudoStatusCheck","JavaComputeNode",4178,0.178831,0.000629,0.000019,0.149478,0.000116,0.000018
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:43,2019-04-25,17:44,4178,79.881741,0.067548,0.008145,17.560831,0.014998,0.002477,1.072364,1851.039005,8075558,2073,1867,"QA.CMDOLTP.ESB.RSP","MQOutputNode",4178,1.931900,0.032005,0.000160,1.036786,0.001698,0.000104
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:43,2019-04-25,17:44,4178,79.881741,0.067548,0.008145,17.560831,0.014998,0.002477,1.072364,1851.039005,8075558,2073,1867,"QA.CMDOLTP01.PRD.RSP","MQInputNode",1262,7.363817,0.011608,0.003312,0.396950,0.001347,0.000192
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:43,2019-04-25,17:44,4178,79.881741,0.067548,0.008145,17.560831,0.014998,0.002477,1.072364,1851.039005,8075558,2073,1867,"QA.CMDOLTP02.PRD.RSP","MQInputNode",1163,7.628781,0.022605,0.003089,0.379405,0.001434,0.000208
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:43,2019-04-25,17:44,4178,79.881741,0.067548,0.008145,17.560831,0.014998,0.002477,1.072364,1851.039005,8075558,2073,1867,"QA.CMDOLTP03.PRD.RSP","MQInputNode",413,2.240028,0.014206,0.003204,0.150818,0.001113,0.000260
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:43,2019-04-25,17:44,4178,79.881741,0.067548,0.008145,17.560831,0.014998,0.002477,1.072364,1851.039005,8075558,2073,1867,"QA.CMDOLTP06.PRD.RSP","MQInputNode",1340,9.234640,0.045195,0.003650,0.442086,0.001829,0.000197
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:43,2019-04-25,17:44,4178,79.881741,0.067548,0.008145,17.560831,0.014998,0.002477,1.072364,1851.039005,8075558,2073,1867,"Sleep_CMD_OLTP_RES#01","JavaComputeNode",4178,0.101008,0.000094,0.000010,0.085982,0.000067,0.000008
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","TCAZ_SQLRATE_EG201",2019-04-25,17:43,2019-04-25,17:44,2787,31.716630,0.121497,0.005521,11.527846,0.006568,0.002976,0.488583,203.600748,1159392,416,416,"Compute","ComputeNode",2787,22.008192,0.116439,0.003479,10.620571,0.005891,0.002681
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","TCAZ_SQLRATE_EG201",2019-04-25,17:43,2019-04-25,17:44,2787,31.716630,0.121497,0.005521,11.527846,0.006568,0.002976,0.488583,203.600748,1159392,416,416,"Java Compute","JavaComputeNode",2787,0.100068,0.001347,0.000020,0.086818,0.000078,0.000018
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","TCAZ_SQLRATE_EG201",2019-04-25,17:43,2019-04-25,17:44,2787,31.716630,0.121497,0.005521,11.527846,0.006568,0.002976,0.488583,203.600748,1159392,416,416,"MQ Input","MQInputNode",2787,8.926731,0.070292,0.001717,0.393801,0.000657,0.000090
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","TCAZ_SQLRATE_EG201",2019-04-25,17:43,2019-04-25,17:44,2787,31.716630,0.121497,0.005521,11.527846,0.006568,0.002976,0.488583,203.600748,1159392,416,416,"MQ Output","MQOutputNode",2787,0.681639,0.013781,0.000163,0.426656,0.000354,0.000096
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:43,2019-04-25,17:44,7012,380.256509,5.041347,0.011542,25.678592,2.048899,0.002564,0.562261,1730.306824,14684174,2095,1889,"BuildOutputMessage","ComputeNode",7012,79.839381,0.982480,0.000429,4.827629,0.753993,0.000328
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:43,2019-04-25,17:44,7012,380.256509,5.041347,0.011542,25.678592,2.048899,0.002564,0.562261,1730.306824,14684174,2095,1889,"InsertESBEXQTable","ComputeNode",7311,52.275619,2.398056,0.001475,2.932403,0.503999,0.000151
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:43,2019-04-25,17:44,7012,380.256509,5.041347,0.011542,25.678592,2.048899,0.002564,0.562261,1730.306824,14684174,2095,1889,"IsRedelivered","FilterNode",7012,0.086836,0.004931,0.000005,0.063905,0.000036,0.000004
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:43,2019-04-25,17:44,7012,380.256509,5.041347,0.011542,25.678592,2.048899,0.002564,0.562261,1730.306824,14684174,2095,1889,"MessageLogWrite","ComputeNode",7012,18.706868,0.048821,0.000153,1.811583,0.001518,0.000121
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:43,2019-04-25,17:44,7012,380.256509,5.041347,0.011542,25.678592,2.048899,0.002564,0.562261,1730.306824,14684174,2095,1889,"ParseInputMessage","ComputeNode",7012,160.487066,0.153622,0.001398,11.893637,0.021014,0.001342
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:43,2019-04-25,17:44,7012,380.256509,5.041347,0.011542,25.678592,2.048899,0.002564,0.562261,1730.306824,14684174,2095,1889,"PickupDestinationInfo","JavaComputeNode",7012,0.432384,0.014154,0.000018,0.219301,0.002019,0.000017
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:43,2019-04-25,17:44,7012,380.256509,5.041347,0.011542,25.678592,2.048899,0.002564,0.562261,1730.306824,14684174,2095,1889,"QA.CMDEX05.PRD.OWD","MQInputNode",1,0.010307,0.010307,0.010307,0.000957,0.000957,0.000957
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:43,2019-04-25,17:44,7012,380.256509,5.041347,0.011542,25.678592,2.048899,0.002564,0.562261,1730.306824,14684174,2095,1889,"QA.CMDEX06.PRD.OWD","MQInputNode",7011,64.161313,0.074176,0.003227,1.796378,0.001127,0.000140
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:43,2019-04-25,17:44,7012,380.256509,5.041347,0.011542,25.678592,2.048899,0.002564,0.562261,1730.306824,14684174,2095,1889,"QA.CMDEXxxxxxx.ESB.OWD","MQOutputNode",7311,4.080375,1.608463,0.000155,2.002168,0.766668,0.000091
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:43,2019-04-25,17:44,7012,380.256509,5.041347,0.011542,25.678592,2.048899,0.002564,0.562261,1730.306824,14684174,2095,1889,"Sleep_CMD_OLTP#EX01","JavaComputeNode",7012,0.176360,0.001337,0.000010,0.130631,0.000775,0.000008
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG701","TCAZ_SQLRATE_EG701",2019-04-25,17:43,2019-04-25,17:44,5341,52.711845,0.112861,0.005564,22.398217,0.008799,0.002985,5.786389,2355.563620,2221856,416,416,"Compute","ComputeNode",5341,26.631899,0.032211,0.003526,20.675468,0.008293,0.002635
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG701","TCAZ_SQLRATE_EG701",2019-04-25,17:43,2019-04-25,17:44,5341,52.711845,0.112861,0.005564,22.398217,0.008799,0.002985,5.786389,2355.563620,2221856,416,416,"Java Compute","JavaComputeNode",5341,0.207133,0.003416,0.000019,0.174903,0.000896,0.000016
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG701","TCAZ_SQLRATE_EG701",2019-04-25,17:43,2019-04-25,17:44,5341,52.711845,0.112861,0.005564,22.398217,0.008799,0.002985,5.786389,2355.563620,2221856,416,416,"MQ Input","MQInputNode",5341,24.619597,0.107318,0.001725,0.767191,0.000763,0.000086
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG701","TCAZ_SQLRATE_EG701",2019-04-25,17:43,2019-04-25,17:44,5341,52.711845,0.112861,0.005564,22.398217,0.008799,0.002985,5.786389,2355.563620,2221856,416,416,"MQ Output","MQOutputNode",5341,1.253216,0.005592,0.000161,0.780655,0.000646,0.000099
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:44,2019-04-25,17:45,4260,85.459836,0.213502,0.007510,14.205853,0.011596,0.001810,0.497613,336.159932,63362506,100910,4412,"BuildOutputMessage","ComputeNode",4260,34.045174,0.192863,0.000892,6.790140,0.007402,0.000738
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:44,2019-04-25,17:45,4260,85.459836,0.213502,0.007510,14.205853,0.011596,0.001810,0.497613,336.159932,63362506,100910,4412,"InsertInputMsgESBQTable","ComputeNode",4260,20.371924,0.038063,0.001518,2.002271,0.002178,0.000187
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:44,2019-04-25,17:45,4260,85.459836,0.213502,0.007510,14.205853,0.011596,0.001810,0.497613,336.159932,63362506,100910,4412,"IsRedelivered","FilterNode",4260,0.051577,0.000119,0.000006,0.042789,0.000041,0.000005
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:44,2019-04-25,17:45,4260,85.459836,0.213502,0.007510,14.205853,0.011596,0.001810,0.497613,336.159932,63362506,100910,4412,"MessageLogWrite","ComputeNode",4260,3.426588,0.041574,0.000139,1.073058,0.001580,0.000112
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:44,2019-04-25,17:45,4260,85.459836,0.213502,0.007510,14.205853,0.011596,0.001810,0.497613,336.159932,63362506,100910,4412,"ParseInputMessage","ComputeNode",4260,2.574461,0.011592,0.000204,1.953518,0.002755,0.000202
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:44,2019-04-25,17:45,4260,85.459836,0.213502,0.007510,14.205853,0.011596,0.001810,0.497613,336.159932,63362506,100910,4412,"QA.CMDOLTP.ESB.REQ","MQInputNode",4260,23.643827,0.015360,0.002986,1.365863,0.001775,0.000146
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:44,2019-04-25,17:45,4260,85.459836,0.213502,0.007510,14.205853,0.011596,0.001810,0.497613,336.159932,63362506,100910,4412,"QA.CMDOLTPxx.PRD.REQ","MQOutputNode",4260,1.099831,0.000692,0.000166,0.766950,0.000362,0.000116
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:44,2019-04-25,17:45,4260,85.459836,0.213502,0.007510,14.205853,0.011596,0.001810,0.497613,336.159932,63362506,100910,4412,"ServiceStatusCheck","JavaComputeNode",4260,0.153029,0.001174,0.000019,0.130565,0.000769,0.000018
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:44,2019-04-25,17:45,4260,85.459836,0.213502,0.007510,14.205853,0.011596,0.001810,0.497613,336.159932,63362506,100910,4412,"Sleep_CMD_OLTP_REQ#01","JavaComputeNode",4260,0.093425,0.000136,0.000009,0.080699,0.000064,0.000007
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:44,2019-04-25,17:45,4376,80.557051,0.079248,0.008133,18.271511,0.014826,0.002529,1.048161,1841.265872,8452703,2073,1867,"BuildOutputMessage","ComputeNode",4376,3.538921,0.013841,0.000290,2.351568,0.003252,0.000240
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:44,2019-04-25,17:45,4376,80.557051,0.079248,0.008133,18.271511,0.014826,0.002529,1.048161,1841.265872,8452703,2073,1867,"InsertESBQTable","ComputeNode",4376,22.312621,0.058970,0.001621,2.519023,0.003353,0.000236
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:44,2019-04-25,17:45,4376,80.557051,0.079248,0.008133,18.271511,0.014826,0.002529,1.048161,1841.265872,8452703,2073,1867,"IsRedelivered","FilterNode",4376,0.057614,0.000072,0.000006,0.048108,0.000037,0.000006
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:44,2019-04-25,17:45,4376,80.557051,0.079248,0.008133,18.271511,0.014826,0.002529,1.048161,1841.265872,8452703,2073,1867,"MessageLogWrite","ComputeNode",4376,4.779793,0.045255,0.000175,1.248125,0.001527,0.000137
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:44,2019-04-25,17:45,4376,80.557051,0.079248,0.008133,18.271511,0.014826,0.002529,1.048161,1841.265872,8452703,2073,1867,"ParseInputMessage","ComputeNode",4376,21.225081,0.036322,0.001278,9.349283,0.007716,0.001270
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:44,2019-04-25,17:45,4376,80.557051,0.079248,0.008133,18.271511,0.014826,0.002529,1.048161,1841.265872,8452703,2073,1867,"PseudoStatusCheck","JavaComputeNode",4376,0.188296,0.001160,0.000020,0.155229,0.000770,0.000018
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:44,2019-04-25,17:45,4376,80.557051,0.079248,0.008133,18.271511,0.014826,0.002529,1.048161,1841.265872,8452703,2073,1867,"QA.CMDOLTP.ESB.RSP","MQOutputNode",4376,1.963736,0.003525,0.000168,1.081438,0.001646,0.000106
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:44,2019-04-25,17:45,4376,80.557051,0.079248,0.008133,18.271511,0.014826,0.002529,1.048161,1841.265872,8452703,2073,1867,"QA.CMDOLTP01.PRD.RSP","MQInputNode",1329,7.448792,0.013258,0.003176,0.420151,0.001835,0.000183
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:44,2019-04-25,17:45,4376,80.557051,0.079248,0.008133,18.271511,0.014826,0.002529,1.048161,1841.265872,8452703,2073,1867,"QA.CMDOLTP02.PRD.RSP","MQInputNode",1243,7.582729,0.039803,0.003308,0.400530,0.000936,0.000206
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:44,2019-04-25,17:45,4376,80.557051,0.079248,0.008133,18.271511,0.014826,0.002529,1.048161,1841.265872,8452703,2073,1867,"QA.CMDOLTP03.PRD.RSP","MQInputNode",426,2.267614,0.011563,0.003071,0.154668,0.000826,0.000255
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:44,2019-04-25,17:45,4376,80.557051,0.079248,0.008133,18.271511,0.014826,0.002529,1.048161,1841.265872,8452703,2073,1867,"QA.CMDOLTP05.PRD.RSP","MQInputNode",1,0.005265,0.005265,0.005265,0.000358,0.000358,0.000358
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:44,2019-04-25,17:45,4376,80.557051,0.079248,0.008133,18.271511,0.014826,0.002529,1.048161,1841.265872,8452703,2073,1867,"QA.CMDOLTP06.PRD.RSP","MQInputNode",1377,9.081186,0.032885,0.003720,0.453256,0.001309,0.000187
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:44,2019-04-25,17:45,4376,80.557051,0.079248,0.008133,18.271511,0.014826,0.002529,1.048161,1841.265872,8452703,2073,1867,"Sleep_CMD_OLTP_RES#01","JavaComputeNode",4376,0.105403,0.000114,0.000010,0.089774,0.000061,0.000009
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG701","TCAZ_SQLRATE_EG701",2019-04-25,17:44,2019-04-25,17:45,5345,50.309100,0.105588,0.005532,22.365575,0.006821,0.003047,5.748716,2330.805453,2223520,416,416,"Compute","ComputeNode",5345,26.203223,0.047530,0.003507,20.644070,0.006340,0.002755
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG701","TCAZ_SQLRATE_EG701",2019-04-25,17:44,2019-04-25,17:45,5345,50.309100,0.105588,0.005532,22.365575,0.006821,0.003047,5.748716,2330.805453,2223520,416,416,"Java Compute","JavaComputeNode",5345,0.235975,0.010262,0.000017,0.172773,0.000093,0.000016
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG701","TCAZ_SQLRATE_EG701",2019-04-25,17:44,2019-04-25,17:45,5345,50.309100,0.105588,0.005532,22.365575,0.006821,0.003047,5.748716,2330.805453,2223520,416,416,"MQ Input","MQInputNode",5345,22.633427,0.100871,0.001718,0.767973,0.001161,0.000087
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG701","TCAZ_SQLRATE_EG701",2019-04-25,17:44,2019-04-25,17:45,5345,50.309100,0.105588,0.005532,22.365575,0.006821,0.003047,5.748716,2330.805453,2223520,416,416,"MQ Output","MQOutputNode",5345,1.236475,0.008669,0.000156,0.780759,0.000415,0.000094
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","TCAZ_SQLRATE_EG201",2019-04-25,17:44,2019-04-25,17:45,2926,31.259821,0.100506,0.005510,12.001437,0.006939,0.002877,0.492282,205.906156,1217216,416,416,"Compute","ComputeNode",2926,21.677358,0.095933,0.003459,11.049639,0.006417,0.002588
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","TCAZ_SQLRATE_EG201",2019-04-25,17:44,2019-04-25,17:45,2926,31.259821,0.100506,0.005510,12.001437,0.006939,0.002877,0.492282,205.906156,1217216,416,416,"Java Compute","JavaComputeNode",2926,0.103743,0.001420,0.000021,0.089835,0.000107,0.000018
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","TCAZ_SQLRATE_EG201",2019-04-25,17:44,2019-04-25,17:45,2926,31.259821,0.100506,0.005510,12.001437,0.006939,0.002877,0.492282,205.906156,1217216,416,416,"MQ Input","MQInputNode",2926,8.783404,0.065196,0.001735,0.416837,0.000668,0.000090
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","TCAZ_SQLRATE_EG201",2019-04-25,17:44,2019-04-25,17:45,2926,31.259821,0.100506,0.005510,12.001437,0.006939,0.002877,0.492282,205.906156,1217216,416,416,"MQ Output","MQOutputNode",2926,0.695316,0.003906,0.000160,0.445126,0.000434,0.000102
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:44,2019-04-25,17:45,7167,380.636618,4.997774,0.009371,26.181160,2.102180,0.002609,0.568516,1761.306545,15008331,2095,1889,"BuildOutputMessage","ComputeNode",7167,70.336214,0.981564,0.000438,4.909030,0.752046,0.000346
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:44,2019-04-25,17:45,7167,380.636618,4.997774,0.009371,26.181160,2.102180,0.002609,0.568516,1761.306545,15008331,2095,1889,"InsertESBEXQTable","ComputeNode",7466,64.376273,2.388860,0.001341,3.024630,0.547117,0.000165
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:44,2019-04-25,17:45,7167,380.636618,4.997774,0.009371,26.181160,2.102180,0.002609,0.568516,1761.306545,15008331,2095,1889,"IsRedelivered","FilterNode",7167,0.082909,0.000340,0.000005,0.064836,0.000044,0.000004
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:44,2019-04-25,17:45,7167,380.636618,4.997774,0.009371,26.181160,2.102180,0.002609,0.568516,1761.306545,15008331,2095,1889,"MessageLogWrite","ComputeNode",7167,18.436988,0.038783,0.000160,1.841357,0.001597,0.000114
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:44,2019-04-25,17:45,7167,380.636618,4.997774,0.009371,26.181160,2.102180,0.002609,0.568516,1761.306545,15008331,2095,1889,"ParseInputMessage","ComputeNode",7167,157.032393,0.105657,0.001586,12.094077,0.019692,0.001349
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:44,2019-04-25,17:45,7167,380.636618,4.997774,0.009371,26.181160,2.102180,0.002609,0.568516,1761.306545,15008331,2095,1889,"PickupDestinationInfo","JavaComputeNode",7167,0.403622,0.005653,0.000018,0.224161,0.001841,0.000017
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:44,2019-04-25,17:45,7167,380.636618,4.997774,0.009371,26.181160,2.102180,0.002609,0.568516,1761.306545,15008331,2095,1889,"QA.CMDEX05.PRD.OWD","MQInputNode",1,0.011989,0.011989,0.011989,0.000725,0.000725,0.000725
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:44,2019-04-25,17:45,7167,380.636618,4.997774,0.009371,26.181160,2.102180,0.002609,0.568516,1761.306545,15008331,2095,1889,"QA.CMDEX06.PRD.OWD","MQInputNode",7166,65.626259,0.063719,0.003247,1.851522,0.001261,0.000131
