"date","time","volser","usage","sys","rate","resp","iosq","pend","disc","conn","lcu"
2019/04/25,17:39:00,"YMQL24","MQ LOG","F2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YMQL24","MQ LOG","A*",298.994,0.509,0.000,0.067,0.265,0.177,"019F"
2019/04/25,17:39:00,"YMQL24","MQ LOG","F*",0.007,0.192,0.000,0.096,0.000,0.096,"019F"
2019/04/25,17:39:00,"YMQP21","","*ALL",0.057,0.482,0.000,0.068,0.256,0.158,"019F"
2019/04/25,17:39:00,"YMQP21","","A1",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YMQP21","","A2",0.050,0.521,0.000,0.064,0.290,0.166,"019F"
2019/04/25,17:39:00,"YMQP21","","F1",0.007,0.192,0.000,0.096,0.000,0.096,"019F"
2019/04/25,17:39:00,"YMQP21","","F2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YMQP21","","A*",0.050,0.521,0.000,0.064,0.290,0.166,"019F"
2019/04/25,17:39:00,"YMQP21","","F*",0.007,0.192,0.000,0.096,0.000,0.096,"019F"
2019/04/25,17:39:00,"YWAS21","","*ALL",0.083,0.481,0.000,0.061,0.259,0.161,"019F"
2019/04/25,17:39:00,"YWAS21","","A1",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YWAS21","","A2",0.077,0.506,0.000,0.058,0.281,0.167,"019F"
2019/04/25,17:39:00,"YWAS21","","F1",0.007,0.192,0.000,0.096,0.000,0.096,"019F"
2019/04/25,17:39:00,"YWAS21","","F2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YWAS21","","A*",0.077,0.506,0.000,0.058,0.281,0.167,"019F"
2019/04/25,17:39:00,"YWAS21","","F*",0.007,0.192,0.000,0.096,0.000,0.096,"019F"
2019/04/25,17:39:00,"YDBL03","DB2 LOG","*ALL",375.182,0.536,0.000,0.070,0.269,0.198,"019F"
2019/04/25,17:39:00,"YDBL03","DB2 LOG","A1",375.175,0.536,0.000,0.070,0.269,0.198,"019F"
2019/04/25,17:39:00,"YDBL03","DB2 LOG","A2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDBL03","DB2 LOG","F1",0.007,0.224,0.000,0.128,0.000,0.096,"019F"
2019/04/25,17:39:00,"YDBL03","DB2 LOG","F2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDBL03","DB2 LOG","A*",375.175,0.536,0.000,0.070,0.269,0.198,"019F"
2019/04/25,17:39:00,"YDBL03","DB2 LOG","F*",0.007,0.224,0.000,0.128,0.000,0.096,"019F"
2019/04/25,17:39:00,"YDBL04","DB2 LOG","*ALL",460.818,0.543,0.000,0.070,0.274,0.199,"019F"
2019/04/25,17:39:00,"YDBL04","DB2 LOG","A1",460.812,0.543,0.000,0.070,0.274,0.199,"019F"
2019/04/25,17:39:00,"YDBL04","DB2 LOG","A2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDBL04","DB2 LOG","F1",0.007,0.224,0.000,0.096,0.000,0.128,"019F"
2019/04/25,17:39:00,"YDBL04","DB2 LOG","F2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDBL04","DB2 LOG","A*",460.812,0.543,0.000,0.070,0.274,0.199,"019F"
2019/04/25,17:39:00,"YDBL04","DB2 LOG","F*",0.007,0.224,0.000,0.096,0.000,0.128,"019F"
2019/04/25,17:39:00,"YDBL08","DB2 LOG","*ALL",488.545,0.527,0.000,0.069,0.256,0.202,"019F"
2019/04/25,17:39:00,"YDBL08","DB2 LOG","A1",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDBL08","DB2 LOG","A2",488.538,0.527,0.000,0.069,0.256,0.202,"019F"
2019/04/25,17:39:00,"YDBL08","DB2 LOG","F1",0.007,0.192,0.000,0.096,0.000,0.096,"019F"
2019/04/25,17:39:00,"YDBL08","DB2 LOG","F2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDBL08","DB2 LOG","A*",488.538,0.527,0.000,0.069,0.256,0.202,"019F"
2019/04/25,17:39:00,"YDBL08","DB2 LOG","F*",0.007,0.192,0.000,0.096,0.000,0.096,"019F"
2019/04/25,17:39:00,"YDBL07","DB2 LOG","*ALL",392.152,0.553,0.000,0.070,0.261,0.223,"019F"
2019/04/25,17:39:00,"YDBL07","DB2 LOG","A1",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDBL07","DB2 LOG","A2",392.145,0.553,0.000,0.070,0.261,0.223,"019F"
2019/04/25,17:39:00,"YDBL07","DB2 LOG","F1",0.007,0.192,0.000,0.096,0.000,0.096,"019F"
2019/04/25,17:39:00,"YDBL07","DB2 LOG","F2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDBL07","DB2 LOG","A*",392.145,0.553,0.000,0.070,0.261,0.223,"019F"
2019/04/25,17:39:00,"YDBL07","DB2 LOG","F*",0.007,0.192,0.000,0.096,0.000,0.096,"019F"
2019/04/25,17:39:00,"YDBA05","DB2 Arch","*ALL",23.683,1.372,0.000,0.072,0.531,0.769,"019F"
2019/04/25,17:39:00,"YDBA05","DB2 Arch","A1",11.862,1.277,0.000,0.071,0.464,0.742,"019F"
2019/04/25,17:39:00,"YDBA05","DB2 Arch","A2",11.782,1.472,0.000,0.073,0.601,0.799,"019F"
2019/04/25,17:39:00,"YDBA05","DB2 Arch","F1",0.023,0.183,0.000,0.101,0.000,0.082,"019F"
2019/04/25,17:39:00,"YDBA05","DB2 Arch","F2",0.017,0.192,0.000,0.115,0.000,0.077,"019F"
2019/04/25,17:39:00,"YDBA05","DB2 Arch","A*",23.644,1.374,0.000,0.072,0.532,0.770,"019F"
2019/04/25,17:39:00,"YDBA05","DB2 Arch","F*",0.040,0.187,0.000,0.107,0.000,0.080,"019F"
2019/04/25,17:39:00,"YDBA06","DB2 Arch","*ALL",23.443,1.240,0.000,0.070,0.414,0.755,"019F"
2019/04/25,17:39:00,"YDBA06","DB2 Arch","A1",0.017,0.179,0.000,0.115,0.000,0.064,"019F"
2019/04/25,17:39:00,"YDBA06","DB2 Arch","A2",23.387,1.242,0.000,0.070,0.415,0.757,"019F"
2019/04/25,17:39:00,"YDBA06","DB2 Arch","F1",0.023,0.210,0.000,0.128,0.000,0.082,"019F"
2019/04/25,17:39:00,"YDBA06","DB2 Arch","F2",0.017,0.192,0.000,0.115,0.000,0.077,"019F"
2019/04/25,17:39:00,"YDBA06","DB2 Arch","A*",23.404,1.241,0.000,0.070,0.415,0.756,"019F"
2019/04/25,17:39:00,"YDBA06","DB2 Arch","F*",0.040,0.202,0.000,0.122,0.000,0.080,"019F"
2019/04/25,17:39:00,"YDBA07","DB2 Arch","*ALL",23.523,1.257,0.000,0.072,0.412,0.773,"019F"
2019/04/25,17:39:00,"YDBA07","DB2 Arch","A1",23.387,1.261,0.000,0.072,0.414,0.775,"019F"
2019/04/25,17:39:00,"YDBA07","DB2 Arch","A2",0.097,0.750,0.000,0.084,0.230,0.437,"019F"
2019/04/25,17:39:00,"YDBA07","DB2 Arch","F1",0.023,0.192,0.000,0.110,0.000,0.082,"019F"
2019/04/25,17:39:00,"YDBA07","DB2 Arch","F2",0.017,0.218,0.000,0.128,0.000,0.090,"019F"
2019/04/25,17:39:00,"YDBA07","DB2 Arch","A*",23.484,1.259,0.000,0.072,0.413,0.774,"019F"
2019/04/25,17:39:00,"YDBA07","DB2 Arch","F*",0.040,0.203,0.000,0.118,0.000,0.085,"019F"
2019/04/25,17:39:00,"YDBA08","DB2 Arch","*ALL",0.233,0.656,0.000,0.091,0.198,0.367,"019F"
2019/04/25,17:39:00,"YDBA08","DB2 Arch","A1",0.097,0.682,0.000,0.082,0.212,0.388,"019F"
2019/04/25,17:39:00,"YDBA08","DB2 Arch","A2",0.097,0.812,0.000,0.086,0.267,0.459,"019F"
2019/04/25,17:39:00,"YDBA08","DB2 Arch","F1",0.023,0.229,0.000,0.128,0.000,0.101,"019F"
2019/04/25,17:39:00,"YDBA08","DB2 Arch","F2",0.017,0.192,0.000,0.115,0.000,0.077,"019F"
2019/04/25,17:39:00,"YDBA08","DB2 Arch","A*",0.194,0.747,0.000,0.084,0.240,0.424,"019F"
2019/04/25,17:39:00,"YDBA08","DB2 Arch","F*",0.040,0.213,0.000,0.122,0.000,0.091,"019F"
2019/04/25,17:39:00,"YDBU0B","DB2 DB","*ALL",290.202,0.835,0.000,0.069,0.456,0.309,"019F"
2019/04/25,17:39:00,"YDBU0B","DB2 DB","A1",148.158,0.818,0.000,0.069,0.442,0.307,"019F"
2019/04/25,17:39:00,"YDBU0B","DB2 DB","A2",142.005,0.852,0.000,0.069,0.471,0.312,"019F"
2019/04/25,17:39:00,"YDBU0B","DB2 DB","F1",0.023,0.210,0.000,0.119,0.000,0.091,"019F"
2019/04/25,17:39:00,"YDBU0B","DB2 DB","F2",0.017,0.230,0.000,0.141,0.000,0.090,"019F"
2019/04/25,17:39:00,"YDBU0B","DB2 DB","A*",290.163,0.835,0.000,0.069,0.456,0.309,"019F"
2019/04/25,17:39:00,"YDBU0B","DB2 DB","F*",0.040,0.219,0.000,0.128,0.000,0.091,"019F"
2019/04/25,17:39:00,"YDBU0C","DB2 DB","*ALL",0.073,0.207,0.000,0.122,0.000,0.084,"019F"
2019/04/25,17:39:00,"YDBU0C","DB2 DB","A1",0.017,0.179,0.000,0.115,0.000,0.064,"019F"
2019/04/25,17:39:00,"YDBU0C","DB2 DB","A2",0.017,0.192,0.000,0.115,0.000,0.077,"019F"
2019/04/25,17:39:00,"YDBU0C","DB2 DB","F1",0.023,0.192,0.000,0.110,0.000,0.082,"019F"
2019/04/25,17:39:00,"YDBU0C","DB2 DB","F2",0.017,0.269,0.000,0.154,0.000,0.115,"019F"
2019/04/25,17:39:00,"YDBU0C","DB2 DB","A*",0.034,0.186,0.000,0.115,0.000,0.071,"019F"
2019/04/25,17:39:00,"YDBU0C","DB2 DB","F*",0.040,0.225,0.000,0.129,0.000,0.096,"019F"
2019/04/25,17:39:00,"YDBU0D","DB2 DB","*ALL",14.295,2.450,0.000,0.080,1.458,0.912,"019F"
2019/04/25,17:39:00,"YDBU0D","DB2 DB","A1",7.157,2.218,0.000,0.079,1.290,0.849,"019F"
2019/04/25,17:39:00,"YDBU0D","DB2 DB","A2",7.098,2.696,0.000,0.081,1.636,0.979,"019F"
2019/04/25,17:39:00,"YDBU0D","DB2 DB","F1",0.023,0.183,0.000,0.110,0.000,0.073,"019F"
2019/04/25,17:39:00,"YDBU0D","DB2 DB","F2",0.017,0.205,0.000,0.128,0.000,0.077,"019F"
2019/04/25,17:39:00,"YDBU0D","DB2 DB","A*",14.255,2.456,0.000,0.080,1.462,0.914,"019F"
2019/04/25,17:39:00,"YDBU0D","DB2 DB","F*",0.040,0.192,0.000,0.118,0.000,0.075,"019F"
2019/04/25,17:39:00,"YDBU0E","DB2 DB","*ALL",0.580,15.62,0.000,0.115,10.29,5.216,"019F"
2019/04/25,17:39:00,"YDBU0E","DB2 DB","A1",0.433,20.60,0.000,0.123,13.71,6.763,"019F"
2019/04/25,17:39:00,"YDBU0E","DB2 DB","A2",0.107,1.192,0.000,0.078,0.262,0.852,"019F"
2019/04/25,17:39:00,"YDBU0E","DB2 DB","F1",0.023,0.174,0.000,0.101,0.000,0.073,"019F"
2019/04/25,17:39:00,"YDBU0E","DB2 DB","F2",0.017,0.282,0.000,0.179,0.000,0.102,"019F"
2019/04/25,17:39:00,"YDBU0E","DB2 DB","A*",0.540,16.754,0.000,0.114,11.045,5.592,"019F"
2019/04/25,17:39:00,"YDBU0E","DB2 DB","F*",0.040,0.220,0.000,0.134,0.000,0.085,"019F"
2019/04/25,17:39:00,"YDBU0F","DB2 DB","*ALL",0.105,4.041,0.000,0.112,2.767,1.162,"019F"
2019/04/25,17:39:00,"YDBU0F","DB2 DB","A1",0.018,0.652,0.000,0.105,0.477,0.070,"019F"
2019/04/25,17:39:00,"YDBU0F","DB2 DB","A2",0.047,8.667,0.000,0.110,6.039,2.519,"019F"
2019/04/25,17:39:00,"YDBU0F","DB2 DB","F1",0.023,0.183,0.000,0.110,0.000,0.073,"019F"
2019/04/25,17:39:00,"YDBU0F","DB2 DB","F2",0.017,0.218,0.000,0.128,0.000,0.090,"019F"
2019/04/25,17:39:00,"YDBU0F","DB2 DB","A*",0.065,6.447,0.000,0.109,4.499,1.841,"019F"
2019/04/25,17:39:00,"YDBU0F","DB2 DB","F*",0.040,0.198,0.000,0.118,0.000,0.080,"019F"
2019/04/25,17:39:00,"YDBU10","DB2 DB","*ALL",7.783,3.154,0.000,0.079,1.745,1.331,"019F"
2019/04/25,17:39:00,"YDBU10","DB2 DB","A1",3.132,2.557,0.000,0.078,1.383,1.096,"019F"
2019/04/25,17:39:00,"YDBU10","DB2 DB","A2",4.612,3.586,0.000,0.079,2.005,1.502,"019F"
2019/04/25,17:39:00,"YDBU10","DB2 DB","F1",0.023,0.201,0.000,0.119,0.000,0.082,"019F"
2019/04/25,17:39:00,"YDBU10","DB2 DB","F2",0.017,0.256,0.000,0.154,0.000,0.102,"019F"
2019/04/25,17:39:00,"YDBU10","DB2 DB","A*",7.744,3.170,0.000,0.079,1.753,1.338,"019F"
2019/04/25,17:39:00,"YDBU10","DB2 DB","F*",0.040,0.224,0.000,0.134,0.000,0.091,"019F"
2019/04/25,17:39:00,"YDBU11","DB2 DB","*ALL",9.793,12.37,0.000,0.100,7.589,4.684,"019F"
2019/04/25,17:39:00,"YDBU11","DB2 DB","A1",3.895,14.20,0.000,0.104,8.763,5.332,"019F"
2019/04/25,17:39:00,"YDBU11","DB2 DB","A2",5.858,11.24,0.000,0.096,6.860,4.286,"019F"
2019/04/25,17:39:00,"YDBU11","DB2 DB","F1",0.023,0.201,0.000,0.128,0.000,0.073,"019F"
2019/04/25,17:39:00,"YDBU11","DB2 DB","F2",0.017,0.243,0.000,0.154,0.000,0.090,"019F"
2019/04/25,17:39:00,"YDBU11","DB2 DB","A*",9.753,12.422,0.000,0.099,7.620,4.704,"019F"
2019/04/25,17:39:00,"YDBU11","DB2 DB","F*",0.040,0.219,0.000,0.139,0.000,0.080,"019F"
2019/04/25,17:39:00,"YDBU12","DB2 DB","*ALL",418.809,0.539,0.000,0.074,0.250,0.215,"019F"
2019/04/25,17:39:00,"YDBU12","DB2 DB","A1",200.788,0.504,0.000,0.074,0.228,0.202,"019F"
2019/04/25,17:39:00,"YDBU12","DB2 DB","A2",217.981,0.572,0.000,0.073,0.271,0.228,"019F"
2019/04/25,17:39:00,"YDBU12","DB2 DB","F1",0.023,0.192,0.000,0.101,0.000,0.091,"019F"
2019/04/25,17:39:00,"YDBU12","DB2 DB","F2",0.017,0.205,0.000,0.128,0.000,0.077,"019F"
2019/04/25,17:39:00,"YDBU12","DB2 DB","A*",418.769,0.539,0.000,0.073,0.250,0.216,"019F"
2019/04/25,17:39:00,"YDBU12","DB2 DB","F*",0.040,0.198,0.000,0.112,0.000,0.085,"019F"
2019/04/25,17:39:00,"YDBU13","DB2 DB","*ALL",9.128,11.62,0.000,0.098,7.181,4.338,"019F"
2019/04/25,17:39:00,"YDBU13","DB2 DB","A1",5.258,11.04,0.000,0.097,6.819,4.122,"019F"
2019/04/25,17:39:00,"YDBU13","DB2 DB","A2",3.830,12.53,0.000,0.100,7.752,4.680,"019F"
2019/04/25,17:39:00,"YDBU13","DB2 DB","F1",0.023,0.165,0.000,0.091,0.000,0.073,"019F"
2019/04/25,17:39:00,"YDBU13","DB2 DB","F2",0.017,0.307,0.000,0.205,0.000,0.102,"019F"
2019/04/25,17:39:00,"YDBU13","DB2 DB","A*",9.088,11.668,0.000,0.098,7.212,4.357,"019F"
2019/04/25,17:39:00,"YDBU13","DB2 DB","F*",0.040,0.225,0.000,0.139,0.000,0.085,"019F"
2019/04/25,17:39:00,"YDBU14","DB2 DB","*ALL",7.577,10.58,0.000,0.097,6.563,3.915,"019F"
2019/04/25,17:39:00,"YDBU14","DB2 DB","A1",4.092,9.523,0.000,0.094,5.871,3.558,"019F"
2019/04/25,17:39:00,"YDBU14","DB2 DB","A2",3.445,11.95,0.000,0.100,7.461,4.385,"019F"
2019/04/25,17:39:00,"YDBU14","DB2 DB","F1",0.023,0.174,0.000,0.101,0.000,0.073,"019F"
2019/04/25,17:39:00,"YDBU14","DB2 DB","F2",0.017,0.205,0.000,0.128,0.000,0.077,"019F"
2019/04/25,17:39:00,"YDBU14","DB2 DB","A*",7.537,10.632,0.000,0.097,6.598,3.936,"019F"
2019/04/25,17:39:00,"YDBU14","DB2 DB","F*",0.040,0.187,0.000,0.112,0.000,0.075,"019F"
2019/04/25,17:39:00,"YDBM01","MQ SMDS","*ALL",78.273,0.972,0.000,0.318,0.241,0.414,"019F"
2019/04/25,17:39:00,"YDBM01","MQ SMDS","A1",40.412,1.033,0.000,0.331,0.245,0.456,"019F"
2019/04/25,17:39:00,"YDBM01","MQ SMDS","A2",37.855,0.908,0.000,0.303,0.237,0.368,"019F"
2019/04/25,17:39:00,"YDBM01","MQ SMDS","F1",0.007,0.160,0.000,0.096,0.000,0.064,"019F"
2019/04/25,17:39:00,"YDBM01","MQ SMDS","F2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDBM01","MQ SMDS","A*",78.267,0.973,0.000,0.317,0.241,0.413,"019F"
2019/04/25,17:39:00,"YDBM01","MQ SMDS","F*",0.007,0.160,0.000,0.096,0.000,0.064,"019F"
2019/04/25,17:39:00,"YDBW02","","*ALL",0.007,0.192,0.000,0.096,0.000,0.096,"019F"
2019/04/25,17:39:00,"YDBW02","","A1",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDBW02","","A2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDBW02","","F1",0.007,0.192,0.000,0.096,0.000,0.096,"019F"
2019/04/25,17:39:00,"YDBW02","","F2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDBW02","","A*",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDBW02","","F*",0.007,0.192,0.000,0.096,0.000,0.096,"019F"
2019/04/25,17:39:00,"YDBT01","","*ALL",0.007,0.192,0.000,0.096,0.000,0.096,"019F"
2019/04/25,17:39:00,"YDBT01","","A1",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDBT01","","A2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDBT01","","F1",0.007,0.192,0.000,0.096,0.000,0.096,"019F"
2019/04/25,17:39:00,"YDBT01","","F2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDBT01","","A*",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDBT01","","F*",0.007,0.192,0.000,0.096,0.000,0.096,"019F"
2019/04/25,17:39:00,"YDBT02","","*ALL",0.007,0.192,0.000,0.096,0.000,0.096,"019F"
2019/04/25,17:39:00,"YDBT02","","A1",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDBT02","","A2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDBT02","","F1",0.007,0.192,0.000,0.096,0.000,0.096,"019F"
2019/04/25,17:39:00,"YDBT02","","F2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDBT02","","A*",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDBT02","","F*",0.007,0.192,0.000,0.096,0.000,0.096,"019F"
2019/04/25,17:39:00,"YDBT03","","*ALL",0.007,0.224,0.000,0.096,0.000,0.128,"019F"
2019/04/25,17:39:00,"YDBT03","","A1",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDBT03","","A2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDBT03","","F1",0.007,0.224,0.000,0.096,0.000,0.128,"019F"
2019/04/25,17:39:00,"YDBT03","","F2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDBT03","","A*",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDBT03","","F*",0.007,0.224,0.000,0.096,0.000,0.128,"019F"
2019/04/25,17:39:00,"YMQAC3","MQ Arch","*ALL",0.162,0.454,0.000,0.092,0.141,0.220,"019F"
2019/04/25,17:39:00,"YMQAC3","MQ Arch","A1",0.017,0.179,0.000,0.102,0.000,0.077,"019F"
2019/04/25,17:39:00,"YMQAC3","MQ Arch","A2",0.105,0.595,0.000,0.081,0.217,0.297,"019F"
2019/04/25,17:39:00,"YMQAC3","MQ Arch","F1",0.023,0.183,0.000,0.101,0.000,0.082,"019F"
2019/04/25,17:39:00,"YMQAC3","MQ Arch","F2",0.017,0.218,0.000,0.141,0.000,0.077,"019F"
2019/04/25,17:39:00,"YMQAC3","MQ Arch","A*",0.122,0.537,0.000,0.084,0.187,0.266,"019F"
2019/04/25,17:39:00,"YMQAC3","MQ Arch","F*",0.040,0.198,0.000,0.118,0.000,0.080,"019F"
2019/04/25,17:39:00,"YMQAC4","MQ Arch","*ALL",17.760,1.135,0.000,0.072,0.428,0.634,"019F"
2019/04/25,17:39:00,"YMQAC4","MQ Arch","A1",17.615,1.140,0.000,0.072,0.431,0.638,"019F"
2019/04/25,17:39:00,"YMQAC4","MQ Arch","A2",0.105,0.583,0.000,0.081,0.213,0.289,"019F"
2019/04/25,17:39:00,"YMQAC4","MQ Arch","F1",0.023,0.183,0.000,0.101,0.000,0.082,"019F"
2019/04/25,17:39:00,"YMQAC4","MQ Arch","F2",0.017,0.218,0.000,0.115,0.000,0.102,"019F"
2019/04/25,17:39:00,"YMQAC4","MQ Arch","A*",17.720,1.137,0.000,0.072,0.430,0.636,"019F"
2019/04/25,17:39:00,"YMQAC4","MQ Arch","F*",0.040,0.198,0.000,0.107,0.000,0.091,"019F"
2019/04/25,17:39:00,"YMBUR2","","*ALL",0.105,0.303,0.000,0.104,0.089,0.110,"019F"
2019/04/25,17:39:00,"YMBUR2","","A1",0.017,0.166,0.000,0.102,0.000,0.064,"019F"
2019/04/25,17:39:00,"YMBUR2","","A2",0.048,0.415,0.000,0.075,0.194,0.146,"019F"
2019/04/25,17:39:00,"YMBUR2","","F1",0.023,0.201,0.000,0.119,0.000,0.082,"019F"
2019/04/25,17:39:00,"YMBUR2","","F2",0.017,0.256,0.000,0.166,0.000,0.090,"019F"
2019/04/25,17:39:00,"YMBUR2","","A*",0.065,0.350,0.000,0.082,0.143,0.125,"019F"
2019/04/25,17:39:00,"YMBUR2","","F*",0.040,0.224,0.000,0.139,0.000,0.085,"019F"
2019/04/25,17:39:00,"YMBH02","","*ALL",0.073,0.483,0.000,0.070,0.244,0.169,"019F"
2019/04/25,17:39:00,"YMBH02","","A1",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YMBH02","","A2",0.067,0.509,0.000,0.067,0.269,0.173,"019F"
2019/04/25,17:39:00,"YMBH02","","F1",0.007,0.224,0.000,0.096,0.000,0.128,"019F"
2019/04/25,17:39:00,"YMBH02","","F2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YMBH02","","A*",0.067,0.509,0.000,0.067,0.269,0.173,"019F"
2019/04/25,17:39:00,"YMBH02","","F*",0.007,0.224,0.000,0.096,0.000,0.128,"019F"
2019/04/25,17:39:00,"YMQSM1","","*ALL",0.072,0.202,0.000,0.122,0.000,0.080,"019F"
2019/04/25,17:39:00,"YMQSM1","","A1",0.015,0.199,0.000,0.128,0.000,0.071,"019F"
2019/04/25,17:39:00,"YMQSM1","","A2",0.017,0.166,0.000,0.102,0.000,0.064,"019F"
2019/04/25,17:39:00,"YMQSM1","","F1",0.023,0.229,0.000,0.137,0.000,0.091,"019F"
2019/04/25,17:39:00,"YMQSM1","","F2",0.017,0.205,0.000,0.115,0.000,0.090,"019F"
2019/04/25,17:39:00,"YMQSM1","","A*",0.032,0.181,0.000,0.114,0.000,0.067,"019F"
2019/04/25,17:39:00,"YMQSM1","","F*",0.040,0.219,0.000,0.128,0.000,0.091,"019F"
2019/04/25,17:39:00,"YMQSM2","","*ALL",0.073,0.183,0.000,0.108,0.000,0.076,"019F"
2019/04/25,17:39:00,"YMQSM2","","A1",0.017,0.179,0.000,0.115,0.000,0.064,"019F"
2019/04/25,17:39:00,"YMQSM2","","A2",0.017,0.166,0.000,0.102,0.000,0.064,"019F"
2019/04/25,17:39:00,"YMQSM2","","F1",0.023,0.183,0.000,0.101,0.000,0.082,"019F"
2019/04/25,17:39:00,"YMQSM2","","F2",0.017,0.205,0.000,0.115,0.000,0.090,"019F"
2019/04/25,17:39:00,"YMQSM2","","A*",0.034,0.173,0.000,0.109,0.000,0.064,"019F"
2019/04/25,17:39:00,"YMQSM2","","F*",0.040,0.192,0.000,0.107,0.000,0.085,"019F"
2019/04/25,17:39:00,"YMQSM3","","*ALL",0.072,0.193,0.000,0.113,0.000,0.080,"019F"
2019/04/25,17:39:00,"YMQSM3","","A1",0.015,0.199,0.000,0.114,0.000,0.085,"019F"
2019/04/25,17:39:00,"YMQSM3","","A2",0.017,0.192,0.000,0.115,0.000,0.077,"019F"
2019/04/25,17:39:00,"YMQSM3","","F1",0.023,0.192,0.000,0.110,0.000,0.082,"019F"
2019/04/25,17:39:00,"YMQSM3","","F2",0.017,0.192,0.000,0.115,0.000,0.077,"019F"
2019/04/25,17:39:00,"YMQSM3","","A*",0.032,0.195,0.000,0.115,0.000,0.081,"019F"
2019/04/25,17:39:00,"YMQSM3","","F*",0.040,0.192,0.000,0.112,0.000,0.080,"019F"
2019/04/25,17:39:00,"YMQSM4","","*ALL",0.073,0.207,0.000,0.122,0.000,0.084,"019F"
2019/04/25,17:39:00,"YMQSM4","","A1",0.017,0.192,0.000,0.115,0.000,0.077,"019F"
2019/04/25,17:39:00,"YMQSM4","","A2",0.017,0.192,0.000,0.128,0.000,0.064,"019F"
2019/04/25,17:39:00,"YMQSM4","","F1",0.023,0.201,0.000,0.110,0.000,0.091,"019F"
2019/04/25,17:39:00,"YMQSM4","","F2",0.017,0.243,0.000,0.141,0.000,0.102,"019F"
2019/04/25,17:39:00,"YMQSM4","","A*",0.034,0.192,0.000,0.122,0.000,0.071,"019F"
2019/04/25,17:39:00,"YMQSM4","","F*",0.040,0.219,0.000,0.123,0.000,0.096,"019F"
2019/04/25,17:39:00,"YGDU51","","*ALL",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YGDU51","","A1",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YGDU51","","A2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YGDU51","","A*",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YGDU52","","*ALL",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YGDU52","","A1",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YGDU52","","A2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YGDU52","","A*",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
