"DATE","TIME","SYSID","SG","DNUM","DTYPE","CYL","VOLSER","PAV","H","LCU","RATE","RESP","IOSQ","CMR","DB","INT","PEND","DISC","CONN","%CONN","%UTIL","%RESV","#ALLOC","%ALLOC"
"19/04/25","17:39:00","A2","ARCBSG","C19F","33909",10017,"YDBA06",1.0,"H","019F",23.387,1.24,.000,.000,.000,.000,.070,.415,.757,1.77,2.74,0.0,0.0,100.0
"19/04/25","17:39:00","A2","ARCBSG","C1A0","33909",10017,"YDBA07",1.0,"H","019F",0.097,.750,.000,.000,.000,.000,.084,.230,.437,0.00,0.01,0.0,0.0,100.0
"19/04/25","17:39:00","A2","ARCBSG","C1A1","33909",10017,"YDBA08",1.0,"H","019F",0.097,.812,.000,.000,.000,.000,.086,.267,.459,0.00,0.01,0.0,0.0,100.0
"19/04/25","17:39:00","A2","DBAGSG","C1A2","33909",10017,"YDBU0B",1.1,"H","019F",142.006,.852,.000,.000,.000,.000,.069,.471,.312,4.03,10.11,0.0,7.0,100.0
"19/04/25","17:39:00","A2","DBAGSG","C1A3","33909",10017,"YDBU0C",1.0,"H","019F",0.017,.192,.000,.000,.000,.000,.115,.000,.077,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","DBAGSG","C1A4","33909",10017,"YDBU0D",1.0,"H","019F",7.098,2.70,.000,.001,.000,.000,.081,1.64,.979,0.69,1.86,0.0,4.0,100.0
"19/04/25","17:39:00","A2","DBAGSG","C1A5","33909",10017,"YDBU0E",1.0,"H","019F",0.107,1.19,.000,.000,.000,.000,.078,.262,.852,0.01,0.01,0.0,4.0,100.0
"19/04/25","17:39:00","A2","DBAGSG","C1A6","33909",10017,"YDBU0F",1.0,"H","019F",0.047,8.67,.000,.000,.000,.000,.110,6.04,2.52,0.01,0.04,0.0,3.0,100.0
"19/04/25","17:39:00","A2","DBAGSG","C1A7","33909",10017,"YDBU10",1.0,"H","019F",4.612,3.59,.000,.001,.000,.000,.079,2.01,1.50,0.68,1.59,0.0,8.0,100.0
"19/04/25","17:39:00","A2","DBAGSG","C1A8","33909",10017,"YDBU11",1.0,"H","019F",5.858,11.2,.000,.002,.000,.000,.096,6.86,4.29,2.40,6.24,0.0,1.0,100.0
"19/04/25","17:39:00","A2","DBAGSG","C1A9","33909",10017,"YDBU12",1.2,"H","019F",217.983,.572,.000,.000,.000,.000,.073,.271,.228,4.30,9.42,0.0,4.0,100.0
"19/04/25","17:39:00","A2","DBAGSG","C1AA","33909",10017,"YDBU13",1.0,"H","019F",3.830,12.5,.000,.002,.000,.000,.100,7.75,4.68,1.77,4.69,0.0,5.0,100.0
"19/04/25","17:39:00","A2","DBAGSG","C1AB","33909",10017,"YDBU14",1.0,"H","019F",3.445,11.9,.000,.001,.000,.000,.100,7.46,4.38,1.47,3.96,0.0,10.0,100.0
"19/04/25","17:39:00","A2","","C1AC","33909",10017,"YDBM01",1.0,"H","019F",37.855,.908,.000,.001,.215,.000,.303,.237,.368,1.39,2.29,0.0,37.0,100.0
"19/04/25","17:39:00","A2","","C1AD","33909",10017,"YDBW02",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C1AE","33909",10017,"YDBT01",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C1AF","33909",10017,"YDBT02",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C1B0","33909",10017,"YDBT03",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,2.0,100.0
"19/04/25","17:39:00","A2","ARCMQSG","C1B1","33909",10017,"YMQAC3",1.0,"H","019F",0.105,.595,.000,.000,.000,.000,.081,.217,.297,0.00,0.01,0.0,0.0,100.0
"19/04/25","17:39:00","A2","ARCMQSG","C1B2","33909",10017,"YMQAC4",1.0,"H","019F",0.105,.583,.000,.000,.000,.000,.081,.213,.289,0.00,0.01,0.0,0.0,100.0
"19/04/25","17:39:00","A2","MBZFSSG2","C1B3","33909",10017,"YMBUR2",1.0,"H","019F",0.048,.415,.000,.000,.000,.000,.075,.194,.146,0.00,0.00,0.0,1.0,100.0
"19/04/25","17:39:00","A2","","C1B4","33909",10017,"YMBH02",1.0,"H","019F",0.067,.509,.000,.000,.000,.000,.067,.269,.173,0.00,0.00,0.0,1.0,100.0
"19/04/25","17:39:00","A2","SMDSSG","C1B5","33909",10017,"YMQSM1",1.0,"H","019F",0.017,.166,.000,.000,.000,.000,.102,.000,.064,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","SMDSSG","C1B6","33909",10017,"YMQSM2",1.0,"H","019F",0.017,.166,.000,.000,.000,.000,.102,.000,.064,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","SMDSSG","C1B7","33909",10017,"YMQSM3",1.0,"H","019F",0.017,.192,.000,.000,.000,.000,.115,.000,.077,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","SMDSSG","C1B8","33909",10017,"YMQSM4",1.0,"H","019F",0.017,.192,.000,.000,.000,.000,.128,.000,.064,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C1B9","33909",10017,"YGDU51",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C1BA","33909",10017,"YGDU52",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C1BB","33909",10017,"YGDU53",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C1BC","33909",10017,"YGDU54",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C1BD","33909",10017,"YGDU55",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C1BE","33909",10017,"YGDU56",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C1BF","33909",10017,"XXC1BF",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C1C0","33909",10017,"XXC1C0",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C1C1","33909",10017,"XXC1C1",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C1C2","33909",10017,"YDSA2C",1.0,"H","019F",261.335,.492,.000,.000,.000,.000,.068,.256,.168,4.38,11.08,0.0,4.0,100.0
"19/04/25","17:39:00","A2","","","",,"LCU",,"","019F",3432.73,.637,.000,.000,.041,.000,.110,.307,.221,1.26,3.00,0.0,250,100.0
"19/04/25","17:39:00","F1","","26BA","33909",10017,"TCAZ01",,"","00A2",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,3.0,100.0
"19/04/25","17:39:00","F1","","26BB","33909",10017,"TCAZ02",,"","00A2",0.103,.545,.000,.000,.000,.289,.105,.000,.440,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","26C9","33909",10017,"JDOC01",,"","00A2",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","26CA","33909",10017,"JDOC02",,"","00A2",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","26CB","33909",10017,"JDOC03",,"","00A2",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","26CC","33909",10017,"JDOC04",,"","00A2",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","26CD","33909",10017,"JDOC05",,"","00A2",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","","",,"LCU",,"","00A2",0.103,.545,.000,.000,.000,.289,.105,.000,.440,0.00,0.00,0.0,3.0,100.0
"19/04/25","17:39:00","F1","","8D80","33909",10017,"TCAZ03",1.0,"H","016F",8.202,.279,.000,.010,.019,.000,.147,.000,.132,0.11,0.11,0.2,8.0,100.0
"19/04/25","17:39:00","F1","DOC2SG","8D81","33909",10017,"YDOC01",1.0,"H","016F",0.127,1.05,.000,.002,.000,.222,.126,.000,.928,0.01,0.01,0.0,0.0,100.0
"19/04/25","17:39:00","F1","DOC2SG","8D82","33909",10017,"YDOC02",1.0,"H","016F",0.017,.230,.000,.013,.000,.038,.128,.000,.102,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","DOC2SG","8D83","33909",10017,"YDOC03",1.0,"H","016F",0.017,.230,.000,.000,.000,.051,.128,.000,.102,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","DOC2SG","8D84","33909",10017,"YDOC04",1.0,"H","016F",0.018,.244,.000,.012,.000,.000,.140,.000,.105,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","DOC2SG","8D85","33909",10017,"YDOC05",1.0,"H","016F",0.017,.230,.000,.013,.000,.000,.128,.000,.102,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","DOC2SG","8D86","33909",10017,"YDOC06",1.0,"H","016F",0.017,.205,.000,.000,.000,.269,.115,.000,.090,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","DOC2SG","8D87","33909",10017,"YDOC07",1.0,"H","016F",0.017,.218,.000,.000,.000,.154,.128,.000,.090,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","DOC2SG","8D88","33909",10017,"YDOC08",1.0,"H","016F",0.017,.230,.000,.013,.000,.000,.115,.000,.115,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","DOC2SG","8D89","33909",10017,"YDOC09",1.0,"H","016F",0.017,.218,.000,.000,.000,.051,.128,.000,.090,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","DOC2SG","8D8A","33909",10017,"YDOC10",1.0,"H","016F",0.017,.243,.000,.013,.000,.179,.128,.000,.115,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","DOC2SG","8D8B","33909",10017,"YDOC11",1.0,"H","016F",0.017,.243,.000,.000,.000,.154,.128,.000,.115,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","DOC2SG","8D8C","33909",10017,"YDOC12",1.0,"H","016F",0.017,.230,.000,.000,.000,.051,.128,.000,.102,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","DOC2SG","8D8D","33909",10017,"YDOC13",1.0,"H","016F",0.017,.230,.000,.013,.000,.269,.128,.000,.102,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","DOC2SG","8D8E","33909",10017,"YDOC14",1.0,"H","016F",0.017,.205,.000,.000,.000,.090,.115,.000,.090,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","DOC2SG","8D8F","33909",10017,"YDOC15",1.0,"H","016F",0.017,.205,.000,.000,.000,.115,.115,.000,.090,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","SLOG2SG","8D90","33909",10017,"YSLG01",1.0,"H","016F",19.253,.874,.346,.001,.000,.000,.118,.258,.152,0.29,0.79,0.0,1.0,100.0
"19/04/25","17:39:00","F1","SLOG2SG","8D91","33909",10017,"YSLG02",1.0,"H","016F",19.333,.857,.345,.001,.000,.000,.118,.250,.144,0.28,0.76,0.0,0.0,100.0
"19/04/25","17:39:00","F1","SLOG2SG","8D92","33909",10017,"YSLG03",1.0,"H","016F",20.777,7.76,.241,.002,.000,.000,.120,.154,7.25,15.06,15.38,0.0,0.2,100.0
"19/04/25","17:39:00","F1","DMPEXSG","8D93","33909",10017,"YDMP01",1.0,"H","016F",0.017,.218,.000,.000,.000,.000,.128,.000,.090,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","DMPEXSG","8D94","33909",10017,"YDMP02",1.0,"H","016F",0.017,.230,.000,.000,.000,.205,.141,.000,.090,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","TMPSG","8D95","33909",10017,"YTMP01",1.0,"H","016F",0.017,.218,.000,.000,.000,.115,.128,.000,.090,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","TMPSG","8D96","33909",10017,"YTMP02",1.0,"H","016F",0.017,.230,.000,.000,.000,.000,.128,.000,.102,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","TMPSG","8D97","33909",10017,"YTMP03",1.0,"H","016F",0.017,.230,.000,.000,.000,.000,.128,.000,.102,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","TMPSG","8D98","33909",10017,"YTMP04",1.0,"H","016F",0.017,.230,.000,.000,.000,.102,.128,.000,.102,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","TMPSG","8D99","33909",10017,"YTMP05",1.0,"H","016F",0.017,.230,.000,.000,.000,.000,.128,.000,.102,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","8DD0","33909",10017,"YSGZ2A",1.0,"H","016F",0.025,.256,.000,.009,.000,.000,.119,.000,.137,0.00,0.00,0.0,245,100.0
"19/04/25","17:39:00","F1","","8DD1","33909",10017,"YSGZ2B",1.0,"H","016F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,170,100.0
"19/04/25","17:39:00","F1","","8DD2","33909",10017,"YSGZ2C",1.0,"H","016F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,1.0,100.0
"19/04/25","17:39:00","F1","","8DD3","33909",10017,"YSGZ2D",1.0,"H","016F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","8DD4","33909",10017,"YSGZ2E",1.0,"H","016F",2.668,.379,.000,.003,.000,.000,.121,.000,.258,0.07,0.07,0.0,86.0,100.0
"19/04/25","17:39:00","F1","","8DD5","33909",10017,"YSGZ2F",1.0,"H","016F",0.033,.262,.000,.000,.000,.000,.128,.000,.134,0.00,0.00,0.0,1.0,100.0
"19/04/25","17:39:00","F1","","8DD6","33909",10017,"YSGZ2G",1.0,"H","016F",0.100,.241,.000,.000,.000,.000,.122,.000,.119,0.00,0.00,0.0,3.0,100.0
"19/04/25","17:39:00","F1","ZFSWIGSG","8DD7","33909",10017,"YSGZ2H",1.0,"H","016F",0.018,.221,.000,.000,.000,.000,.128,.000,.093,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","8DD8","33909",10017,"YDSF1A",1.0,"H","016F",6.252,.347,.000,.002,.000,.029,.126,.002,.220,0.14,0.14,0.0,31.0,100.0
"19/04/25","17:39:00","F1","","8DD9","33909",10017,"YDSF2A",1.0,"H","016F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","8DDA","33909",10017,"YDSS1A",1.0,"H","016F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","8DDB","33909",10017,"YDSK1A",1.0,"H","016F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","8DDC","33909",10017,"YCDG01",1.0,"H","016F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","8DDD","33909",10017,"YCOG01",1.0,"H","016F",3.427,.269,.000,.001,.000,.000,.120,.000,.149,0.05,0.05,0.0,56.0,100.0
"19/04/25","17:39:00","F1","","8DDE","33909",10017,"YCOG02",1.0,"H","016F",0.100,.314,.000,.002,.000,.000,.126,.000,.188,0.00,0.00,0.0,9.0,100.0
"19/04/25","17:39:00","F1","","8DDF","33909",10017,"YWRG01",1.0,"H","016F",47.877,.260,.000,.001,.000,.000,.119,.000,.141,0.68,0.68,0.0,16.4,100.0
"19/04/25","17:39:00","F1","","","",,"LCU",,"","016F",128.544,1.66,.143,.002,.001,.002,.121,.101,1.30,0.40,0.43,0.0,628,100.0
"19/04/25","17:39:00","F1","","8E92","33909",10017,"YCDS02",1.0,"H","0170",0.472,.982,.000,.003,.000,.051,.138,.000,.844,0.04,0.04,0.0,14.0,100.0
"19/04/25","17:39:00","F1","","","",,"LCU",,"","0170",0.472,.982,.000,.003,.000,.051,.138,.000,.844,0.04,0.04,0.0,14.0,100.0
"19/04/25","17:39:00","F1","","C092","33909",10017,"YCDS01",1.0,"H","019E",2.947,.803,.000,.000,.004,.007,.122,.002,.678,0.20,0.20,0.0,14.0,100.0
"19/04/25","17:39:00","F1","","C094","3390",10017,"YDSA1A",1.0,"H","019E",0.013,.240,.000,.000,.000,.000,.096,.000,.144,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C095","3390",10017,"YDSA1B",1.0,"H","019E",0.007,.224,.000,.000,.000,.000,.096,.000,.128,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","SGLOGRA1","C096","3390",10017,"YLGR11",1.0,"H","019E",0.058,.753,.000,.000,.000,.000,.117,.000,.636,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C097","3390",10017,"YSYZ2A",1.0,"H","019E",0.007,.192,.000,.000,.000,.000,.064,.000,.128,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C098","3390",10017,"YSYZ2B",1.0,"H","019E",0.007,.192,.000,.000,.000,.000,.096,.000,.096,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C099","3390",10017,"YSYZ2C",1.0,"H","019E",0.007,.192,.000,.000,.000,.000,.096,.000,.096,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C09A","3390",10017,"YSYZ2D",1.0,"H","019E",0.007,.192,.000,.000,.000,.000,.096,.000,.096,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C09B","3390",10017,"YSYZ2E",1.0,"H","019E",0.007,.160,.000,.000,.000,.000,.064,.000,.096,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C09C","3390",10017,"YMQL11",1.0,"H","019E",0.007,.192,.000,.000,.000,.000,.096,.000,.096,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C09D","3390",10017,"YMQL12",1.0,"H","019E",0.007,.192,.000,.000,.000,.000,.096,.000,.096,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C09E","3390",10017,"YMQL13",1.0,"H","019E",0.007,.192,.000,.000,.000,.000,.096,.000,.096,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C09F","3390",10017,"YMQL14",1.0,"H","019E",0.007,.192,.000,.000,.000,.000,.096,.000,.096,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C0A0","3390",10017,"YMQP11",1.0,"H","019E",0.007,.192,.000,.000,.000,.000,.096,.000,.096,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C0A1","3390",10017,"YWAS11",1.0,"H","019E",0.007,.192,.000,.000,.000,.000,.096,.000,.096,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C0A2","3390",10017,"YDBL01",1.0,"H","019E",0.007,.160,.000,.000,.000,.000,.064,.000,.096,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C0A3","3390",10017,"YDBL02",1.0,"H","019E",0.007,.192,.000,.000,.000,.000,.096,.000,.096,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C0A4","3390",10017,"YDBL06",1.0,"H","019E",0.007,.160,.000,.000,.000,.000,.064,.000,.096,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C0A5","3390",10017,"YDBL05",1.0,"H","019E",0.007,.192,.000,.000,.000,.000,.096,.000,.096,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","ARCASG","C0A6","3390",10017,"YDBA01",1.0,"H","019E",0.023,.183,.000,.000,.000,.000,.110,.000,.073,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","ARCASG","C0A7","3390",10017,"YDBA02",1.0,"H","019E",0.023,.174,.000,.000,.000,.000,.101,.000,.073,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","ARCASG","C0A8","3390",10017,"YDBA03",1.0,"H","019E",0.023,.183,.000,.000,.000,.046,.110,.000,.073,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","ARCASG","C0A9","3390",10017,"YDBA04",1.0,"H","019E",0.023,.183,.000,.000,.000,.000,.110,.000,.073,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","DBAGSG","C0AA","3390",10017,"YDBU01",1.0,"H","019E",0.023,.174,.000,.000,.000,.000,.101,.000,.073,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","DBAGSG","C0AB","3390",10017,"YDBU02",1.0,"H","019E",0.023,.155,.000,.000,.000,.000,.091,.000,.064,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","DBAGSG","C0AC","3390",10017,"YDBU03",1.0,"H","019E",0.023,.174,.000,.000,.000,.000,.101,.000,.073,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","DBAGSG","C0AD","3390",10017,"YDBU04",1.0,"H","019E",0.023,.183,.000,.000,.000,.073,.101,.000,.082,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","DBAGSG","C0AE","3390",10017,"YDBU05",1.0,"H","019E",0.023,.183,.000,.000,.000,.000,.110,.000,.073,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","DBAGSG","C0AF","3390",10017,"YDBU06",1.0,"H","019E",0.023,.183,.000,.000,.000,.018,.101,.000,.082,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","DBAGSG","C0B0","3390",10017,"YDBU07",1.0,"H","019E",0.023,.174,.000,.000,.000,.658,.101,.000,.073,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","DBAGSG","C0B1","3390",10017,"YDBU08",1.0,"H","019E",0.023,.165,.000,.000,.000,.000,.101,.000,.064,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","DBAGSG","C0B2","3390",10017,"YDBU09",1.0,"H","019E",0.023,.183,.000,.000,.000,.000,.101,.000,.082,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","DBAGSG","C0B3","3390",10017,"YDBU0A",1.0,"H","019E",0.023,.174,.000,.000,.000,.000,.091,.000,.082,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","DBCSG","C0B4","3390",10017,"YDBC01",1.0,"H","019E",0.023,.174,.000,.000,.000,.037,.101,.000,.073,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C0B5","3390",10017,"YDBW01",1.0,"H","019E",0.007,.192,.000,.000,.000,.000,.096,.000,.096,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C0B6","3390",10017,"YDBB01",1.0,"H","019E",0.007,.160,.000,.000,.000,.000,.064,.000,.096,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C0B7","3390",10017,"YDBB02",1.0,"H","019E",0.007,.160,.000,.000,.000,.000,.064,.000,.096,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C0B8","3390",10017,"YDBI01",1.0,"H","019E",0.007,.192,.000,.000,.000,.000,.096,.000,.096,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","ARCMQSG","C0B9","3390",10017,"YMQAC1",1.0,"H","019E",0.023,.183,.000,.000,.000,.119,.110,.000,.073,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","ARCMQSG","C0BA","3390",10017,"YMQAC2",1.0,"H","019E",0.023,.183,.000,.000,.000,.046,.101,.000,.082,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","MBZFSSG1","C0BB","3390",10017,"YMBUR1",1.0,"H","019E",0.023,.174,.000,.000,.000,.110,.101,.000,.073,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C0BC","3390",10017,"YMBH01",1.0,"H","019E",0.007,.224,.000,.000,.000,.000,.096,.000,.128,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C0C2","3390",10017,"YDSA1C",1.0,"H","019E",0.007,.192,.000,.000,.000,.000,.096,.000,.096,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","","",,"LCU",,"","019E",3.585,.702,.000,.000,.003,.013,.118,.002,.581,0.00,0.00,0.0,14.0,100.0
"19/04/25","17:39:00","F1","","C188","3390",10017,"YCOM01",1.0,"H","019F",0.013,.224,.000,.000,.000,.000,.096,.000,.128,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C189","3390",10017,"YCOM02",1.0,"H","019F",0.060,.725,.000,.000,.000,.085,.103,.000,.622,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C18A","3390",10017,"YDSA2A",1.0,"H","019F",0.007,.224,.000,.000,.000,.000,.096,.000,.128,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C18B","3390",10017,"YDSA2B",1.0,"H","019F",0.007,.192,.000,.000,.000,.000,.096,.000,.096,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","SGLOGRA2","C18C","3390",10017,"YLGR21",1.0,"H","019F",0.030,.491,.000,.000,.000,.057,.107,.000,.384,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C18D","3390",10017,"YWRK01",1.0,"H","019F",0.007,.192,.000,.000,.000,.000,.096,.000,.096,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","SGLOGRC","C18E","3390",10017,"YLGRC1",1.0,"H","019F",0.023,.183,.000,.000,.000,.219,.110,.000,.073,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C18F","3390",10017,"YSYZ2F",1.0,"H","019F",0.007,.192,.000,.000,.000,.000,.096,.000,.096,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","","C190","3390",10017,"YSYZ2G",1.0,"H","019F",0.007,.224,.000,.000,.000,.000,.096,.000,.128,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","ZFSWITSG","C191","3390",10017,"YSYZ2H",1.0,"H","019F",0.023,.174,.000,.000,.000,.229,.101,.000,.073,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","F1","ZFSBBXSG","C192","3390",10017,"YSYZ2I",1.0,"H","019F",0.023,.201,.000,.000,.000,.073,.119,.000,.082,0.00,0.00,0.0,0.0,100.0
